90.66988907,27.24311194,-3.99536345,64.92607018,-36.49811859,42.85542735,-82.10127775,67.97400924,-92.36089104,-20.44814064,7.01800443,46.95885652,68.19814112,-38.19028831,-92.82374080,-13.65114130,-51.56033857,63.53379429,46.62696466,49.62726524,-54.08303154,53.62674481,-91.79063593,90.35962252,6.47447467,95.10582070,-11.14649378,-58.28074312,98.17533165,-75.47581170,-48.79593520,82.65306647,2.85890759,-58.76608266,89.53981816,-4.92533957,-38.39873194,-67.99498629,-32.20049565,-77.95456249,-59.61079265,78.76329944,1.38242233,89.39157695,-94.29749877,59.89106119,14.94402097,41.70346982,-41.39361018,81.19179349,26.46263753,7.53421391,12.68525514,-0.02196096,90.81270995,-20.96012082,-46.95153458,-15.11676854,-40.58136156,76.84795646,-31.47098449,42.56171370,93.52613951,78.27698603,30.18894597,15.35756073,90.95051125,79.01553510,-94.16972920,-20.69211921,7.10863250,86.31890795,39.24132022,55.85074428,-34.99059429,-94.95460133,-64.09478169,55.95289643,-75.91726805,99.80456356,-2.64959667,91.59377224,38.97223145,41.32920328,53.79435620,30.60379389,59.42120532,-23.92095541,56.48230152,-52.87186829,54.11528091,-95.49641363,79.65211066,27.85052381,-26.57637269,-71.34495004,1.92305492,-99.67661061,22.56641218,-24.76592204,-23.86804201,-60.94970930,47.50001669,48.39463314,96.25989337,48.75112426,28.31038998,-70.61583389,22.06220963,21.89416443,-47.30671529,10.58781273,78.33058910,39.82873257,46.88113285,60.19062698,-16.20568483,58.05489166,87.25408991,-55.25239340,36.99043156,-51.95567908,-32.51058367,-21.82050039,49.86458132,-0.20195105,94.74034194,40.51493634,8.81991077,4.62416679,-99.68538014,37.78337052,-81.91676737,-37.95605459,12.10376567,95.69375484,83.76203223,80.11956008,-57.67581768,-74.54321019,-92.33088445,-36.54139889,13.85117412,-30.52793933,-88.58482844,-10.97373484,86.05506981,10.93915340,-67.69982870,53.99484918,28.96193830,-29.78164296,27.65014924,-1.13822745,75.00267131,-50.84533413,20.09082003,-75.08875348,-85.25686553,76.65694433,-50.19918949,-40.81941405,55.63996633,48.61215136,-31.20257846,-6.29422188,34.44547202,14.93429852,-36.58008847,-63.29797144,-15.21544415,-53.93485733,-1.99476790,27.60926398,51.34179543,-32.25111410,23.68126539,51.84685332,-63.97063767,72.23737526,50.53719107,38.05450940,-23.66369713,16.23252062,0.29580474,-0.30965233,86.08416405,49.86788229,-51.57370744,-45.69764497,-47.77837005,16.94604742,-77.39069090,-16.73140514,-76.22054038,-18.70005328,-67.67370705,49.92242711,20.63552387,-48.46147306
90.66926415,27.24155263,-3.99575943,64.92750714,-36.49753993,42.85580333,-82.09929127,67.97457116,-92.36263271,-20.44729737,1.60533687,-57.69990734,22.32631071,-30.99562437,57.88162593,-40.36672914,12.41374299,-56.78793842,-17.35756286,57.75224629,16.74463584,-8.65393438,15.15831817,-13.32307271,9.80759878,27.36347873,-96.54003471,-49.28280763,80.60024906,17.15342130,-75.54081409,-66.13753773,76.72878571,47.29405105,-1.66575889,-3.24666227,49.09961584,32.67694715,12.21629991,-90.75854105,-94.92492400,77.17471132,50.31841882,92.09560837,98.87968971,23.56229559,6.23475269,-3.75400635,-90.77848046,18.90752433,-86.01176246,43.39697978,-57.03239352,-46.68844678,-94.27270969,15.22719628,-96.85866552,15.84468903,20.65249577,-79.90132259,5.97374937,86.25741772,-42.14992794,40.39626299,-63.10053393,24.04041434,88.49270574,-88.98357456,-73.28623588,-20.13781297,2.86636184,71.66492029,-15.92825065,40.92858224,56.95156678,69.05662801,22.46332212,20.97358907,17.95324160,1.75539860,-28.09899358,-47.25159147,7.07589643,93.80154827,89.57120403,-29.78028423,-72.04547594,96.52588482,17.11618562,11.42839744,-26.76135630,20.38010318,65.06623244,-17.20411494,47.03486019,72.56980578,-1.35688793,-84.42179287,-91.34885314,27.41623708,82.01981144,-85.61578050,-53.47316762,-77.65160100,-79.74628997,-68.93942683,64.23865979,-7.05082029,-62.39729288,69.03649386,68.81217581,-17.85616101,69.21654841,-53.44775558,-16.43939764,-75.04835102,56.58689891,4.71803589,-79.92394768,-30.24291274,48.57069679,38.12641302,-17.12007343,45.87289072,66.24156701,32.05727387,50.41987035,-4.81101787,34.09690839,-89.60031423,-14.20584857,-78.24797798,24.32803316,36.39567422,-53.73059445,66.26579154,-38.87306463,-71.38963380,-3.53924883,18.41115718,97.25151931,-85.98188416,-89.35826000,34.60012623,-41.41635248,-33.47970849,30.49017399,87.21611349,-11.08078581,77.96936767,91.59789430,24.72943005,98.74935791,79.16034185,-0.02219934,-11.63224548,48.50483563,52.04076976,-83.07956328,-4.16544992,-38.58051848,57.41924822,20.57309885,99.34199773,-91.08706794,-89.30474880,-93.46275849,-12.84765472,-29.80996175,-39.74885532,79.64921004,82.50636952,56.41313156,55.58602849,22.85100916,-53.19464417,61.34910612,40.56969787,31.74114675,-3.03541341,22.02860833,71.41343463,56.23383861,-20.20887007,-13.76526484,-37.98203263,-32.12600493,-18.47544913,-67.09707761,-77.32384393,35.04534902,62.03682522,-0.93051322,60.73214008,75.25981297,-23.46639756,-31.26055093,-74.14755638,-30.28886453,89.52304373
90.67093099,27.24123975,-3.99588770,64.92739689,-36.49654420,42.85436719,-82.10164119,67.97521987,-92.36014264,-20.44785149,-76.67113597,4.21336282,-66.92391874,67.70932858,4.27676148,60.09431506,-96.51744355,62.87901141,-46.91500912,-80.29552899,-95.92239315,-8.06593881,-60.26398736,99.40956884,70.57716254,-5.17178920,99.13951918,11.17026386,-4.86381067,-73.25969242,44.98297443,-83.72403821,49.64133870,58.55328900,53.94484863,22.08251687,-59.40552809,-30.37993671,-11.18349759,25.22997529,91.65023867,88.82332209,-4.91262431,-4.79668771,21.51017509,-36.90334695,88.85878755,-12.95004568,16.59347258,-35.72259125,91.22241206,9.97343424,5.18071789,-40.30303907,21.88767885,-82.31019065,46.73979452,70.31492414,-12.84746461,40.08085428,-95.57064879,75.48094456,-0.29726080,-72.28961199,-32.93975400,78.96651300,-58.46415050,-94.82506071,-38.53437023,73.56595036,-32.26283117,-60.91642727,14.29996352,58.37558503,-33.25692010,-36.36517609,-96.99366685,-46.69252597,24.60839620,48.83910181,38.66166846,28.47076951,-71.57568620,86.23551341,17.86907639,90.09966370,-5.96990661,24.40693947,-32.55385411,51.19381319,-24.94536519,-41.74758631,8.84844268,14.76754268,-45.57466820,-26.22644507,89.09000106,18.36798514,-31.91396172,36.58857276,24.09894181,52.71322845,89.21877904,-64.06001990,61.93441239,-69.44837133,14.90726498,86.20600214,48.78371992,59.92179965,-11.99649266,-30.95747585,34.68510555,23.28250138,9.72689179,69.67836393,82.25345274,40.73451130,-43.76789957,98.92287381,-42.56797886,-55.79820816,52.98219261,57.79867707,75.82818042,-69.19846357,-20.12040138,-61.70713228,81.74459987,54.15259682,-12.32003906,73.84273440,-78.54879753,-12.79831542,83.13409095,85.09334873,3.55541152,68.64074091,3.84345716,69.18996240,83.50061865,20.49663534,-69.95564673,52.66704569,-22.30042126,-67.52370388,-78.14454092,44.13924629,50.70009999,51.27041388,56.28073720,-25.88226291,-32.96874185,14.36981954,-44.73471824,59.54968437,69.43607144,-3.60635965,-68.68089392,-19.51914421,18.60554097,87.16126113,-23.94769737,-24.20055862,-6.83768603,84.17534669,-88.24180408,-16.17551616,62.68318325,49.57021787,-37.64142974,-37.85772922,-46.65336363,46.33460597,-5.55579671,86.91704515,-20.25715911,54.26631517,-76.18781241,-27.18156719,42.79680708,18.34770244,-62.19385710,-81.74408831,-98.75875224,-75.13057402,74.79838419,74.00661359,28.90419940,42.74562917,-13.27385823,53.97024755,94.56898098,18.87540590,72.49010700,-7.48831585,-64.06239938,72.31477977,27.30818909,-85.67641317
90.67103219,27.24143067,-3.99675599,64.92579077,-36.49771720,42.85494247,-82.09976565,67.97230710,-92.36301181,-20.44829518,18.92569847,60.46634441,-66.46055109,82.33889460,-15.97579890,23.04997147,11.48021920,-99.30413217,-98.90954524,18.68935381,41.66213226,-83.35229817,63.55169551,47.49889455,-10.42584788,20.28488011,-12.63623590,-38.51857816,24.94763506,73.48814532,81.84570235,28.11914750,-38.06877383,-49.52661635,98.76563660,-19.47562804,49.60950324,61.82278527,32.05188283,15.49963536,94.49949901,87.25873527,-24.96787193,-9.43282594,-26.00082326,-34.09151780,-3.81135772,66.02963485,-36.85236214,-23.34019609,74.85096070,-3.75637924,-56.23461794,59.89675247,-37.89905751,70.54256370,-39.79990907,61.02226089,66.76706579,-34.73038166,-28.03521809,38.89822052,64.48230009,-75.24545814,42.18937078,-92.17616915,-54.34815979,-84.34446913,22.55122877,-14.06639002,90.37505219,-56.75433009,77.37278949,-15.47484118,-5.01595777,-24.49353570,-84.67506663,-62.38785646,-43.99454024,30.17484055,-91.67910314,27.97775205,79.81769058,-73.64819408,-51.47328691,8.53474769,-49.84662170,59.48121515,-14.39980999,36.38520116,85.33678972,13.44027346,-76.96036092,94.77337937,-17.50494126,-23.73652445,39.71805686,50.98721405,-56.29836029,-65.15900771,-98.61994128,8.41966267,-76.87320765,-91.08844294,72.49666135,-73.06169500,-34.26190012,-60.40957942,56.65783402,26.07635757,-55.16354635,75.90382263,19.50173055,-90.51362674,-51.30496061,-82.05675900,-72.53999734,-13.97777849,-24.45561392,-35.37755532,-78.04812896,-39.70797233,-37.36231014,31.70066677,-87.77802008,67.40523039,1.59807135,48.85644322,12.82227253,-59.30539921,39.19341467,-79.91837008,1.76316668,19.18326853,86.26503108,25.55949188,-18.01888084,72.51194113,-81.42701031,-59.86912638,30.31246516,-5.55468620,-51.79587703,-35.38376496,60.42043686,30.52967315,9.58381679,18.69528279,-23.37975626,18.26116042,80.43701042,40.93214702,53.57468676,60.63679362,-8.52746261,-63.99444444,-62.55475787,42.20944116,20.33770859,62.83891042,-0.97455119,91.72937784,85.34131812,-37.31687702,10.70142422,6.32640243,-99.77930733,38.08770355,4.57337621,-48.38017244,39.88203812,-20.47482567,66.51260086,-22.11542598,1.17760989,55.59710531,-21.14215531,64.38157246,-87.44724614,69.71021122,72.68837051,27.78686501,58.35847819,39.67197545,69.15785429,80.18739376,47.55476551,-64.61438334,-86.63998889,-18.43176234,17.17010587,-75.70746678,-80.64749684,4.09500617,22.97866982,-22.13423359,33.17853924,32.52812288,93.71907486,40.17192701
90.67217169,27.24139005,-3.99574371,64.92547117,-36.49974225,42.85702280,-82.10128495,67.97412410,-92.36132309,-20.44753734,-22.04505087,74.19511092,-39.85304354,-23.51179046,42.24002905,-12.28287486,-73.86683878,-27.78601261,20.99301159,-37.26125354,-78.78358720,42.25705562,-20.87427230,-98.89266151,-56.68611916,-80.39992802,95.71463866,82.98508137,-27.15946067,-83.63936058,41.66816047,-7.53346513,-60.48118250,-53.29720660,93.50900215,68.37093933,15.64981923,-76.54999911,63.26849330,10.45684171,78.31605405,-64.00565404,-16.44586112,-54.67894750,-86.07101138,39.67350555,-35.09433333,47.65377187,-65.14328800,51.48876166,53.24699920,93.65614360,21.60181397,-24.39471733,-97.35817019,54.70595242,9.50369481,-5.43391143,-63.84335860,28.74646811,16.14945289,8.85284328,79.50732033,32.20582231,94.08077215,2.61805356,-86.78382012,-84.96657299,13.45332111,-94.57704763,57.39755693,-77.84297919,83.40016767,-87.88578611,-63.12825374,-83.91911665,-6.43353149,71.66872931,52.92106402,-50.61896272,78.22412480,-10.29635672,79.38986970,14.29677855,6.56969436,65.17110346,-21.57518736,-62.06499027,39.23258332,-23.69857134,98.20880341,47.74494604,-32.24079509,-45.61908657,34.79454853,-50.83141938,-11.56008426,-79.39115615,-56.32484678,4.73591861,40.85783281,-28.32760526,-3.17602452,7.17660148,-52.01095949,-55.76015529,3.83074847,-43.20494369,2.52223369,85.44167450,-81.52835558,39.06979873,40.93593111,-73.45464664,2.21913105,29.23403242,-38.88990056,79.71612701,66.71311444,60.76175245,-71.62672284,54.16252146,-12.71488332,-74.02792922,89.05599878,-64.22110163,79.37660873,61.09027430,6.96107058,31.19496660,-5.73782270,12.62248448,-59.51284330,-97.89172357,-18.20928734,-13.84269209,-23.43963994,-99.53737773,-19.26579701,91.66678334,-95.09268575,52.02977134,59.49625547,-97.93857134,-15.26566998,31.05120643,87.78686619,-74.19789874,52.96181760,37.64655815,47.09144159,-91.41382900,-6.93042280,-97.68719906,57.76595246,75.33557453,-83.71539449,-7.80070147,67.71915259,12.90512824,94.17444450,87.38840615,-17.59466273,-15.72841194,-51.85591003,43.17989628,-16.84463830,-13.36053183,-47.53701559,-18.27556234,1.84213863,-54.38987553,-92.96201652,-49.11279748,-47.10507228,-2.98258395,-99.97733115,-86.18241037,-56.71551828,-72.12708394,-59.34446429,-68.54092132,-26.41920173,92.81046565,-34.07206576,44.95695745,17.80876141,44.49763298,-13.77035364,-74.45945521,-93.32023350,56.52928121,89.49662156,5.59902748,-20.66465180,70.02061924,21.78695155,80.63703101,16.06049151,10.36897362
90.67110967,27.24109306,-3.99651967,64.92481842,-36.49672488,42.85672321,-82.10162178,67.97363587,-92.36189141,-20.44938382,-86.19255975,-66.10174172,85.58841311,29.54798544,-42.70635203,44.12920963,60.80537825,80.76073702,-84.38307770,-82.14433190,23.09011486,-13.00265684,-17.57432343,58.81645964,-84.55768370,-72.29840194,-56.57564917,-26.72625629,-49.93522302,-53.93670291,-14.42103756,-12.55668866,-44.71436732,36.34017519,65.27327110,4.58796769,-96.01046942,-92.73427162,18.79766708,-85.68618543,48.98588321,-85.90028340,-49.72151189,-94.13949672,-46.10871648,-14.05306616,-89.12865553,15.69209989,2.75426896,79.92078216,9.39077716,-85.54318344,-88.02840067,-81.00205935,-96.20334518,10.87031339,-98.53344634,-99.46466606,54.80571938,-16.60205192,61.03712914,-58.52057185,70.34544644,-20.63314651,-81.16522994,-97.17507052,-70.21946611,51.63151192,-87.86511230,85.48626134,-22.76598292,-27.62810537,91.45172823,20.29950758,39.47690613,25.10966967,85.14033792,80.74854096,-41.38600274,82.36219463,-41.78659110,13.01849469,89.62442252,-28.15749657,-74.02094702,71.51613697,65.13716390,35.70867092,-99.10374067,96.53409496,-11.39580585,-11.07517817,71.60352167,-35.92383870,-31.18263112,-92.29859034,-60.64600931,38.18983265,-28.53109580,-4.24945711,-72.79233886,-49.43355767,67.06969572,-97.41206278,-72.36888261,-93.02384719,-52.10708384,1.87104784,81.32230031,27.76078448,-37.56809448,-12.44618100,-58.55160361,-25.04255573,17.54156314,26.41145578,-57.63192531,-61.68198312,-47.23216729,26.09917792,69.79972518,-95.93532926,-57.20910301,72.44984525,-55.33845669,-4.09189844,66.80740980,54.00638729,-91.05806527,-4.96978353,52.32580653,-91.47674985,-75.04760758,0.61173720,22.53533050,96.88445970,89.21948645,-79.13210207,-64.53256118,51.97377238,-0.65029504,-52.21109937,97.87874878,-25.84139088,-10.22999609,92.82358956,-7.47301213,-29.03181263,15.65996772,-84.69597390,-19.04369139,23.37081760,8.11436073,-94.01965718,11.98421796,74.23731721,-61.80737198,81.12731117,-17.88313952,9.36669175,-23.50696389,-77.67500987,-61.92770921,17.81332845,-8.39228462,60.33154281,8.76216498,-92.85942665,65.15088921,-10.14569960,11.90345986,0.33510711,-78.65582091,-7.56041020,-34.65560056,-70.45161420,-52.89004111,14.41941815,24.58517866,-0.43271463,68.11716563,-69.55644423,-59.58315543,-28.17066637,-40.17261865,-7.49139698,-36.77619958,-42.68168631,-40.28472242,67.09132460,69.66148338,-60.53611487,93.57647447,48.04248747,45.36728550,59.61249522,14.00666104,-5.19223948,6.29213281,73.90462535
90.67122677,27.24163708,-3.99432466,64.92457738,-36.49889085,42.85488301,-82.10015681,67.97385603,-92.36242454,-20.44839011,54.05973674,-94.78438215,14.96705435,-97.34843617,-59.29221988,23.98237821,76.51350519,99.91497671,-2.80118918,37.31348696,64.22203386,34.07151506,91.01926319,-16.11618312,-43.05421037,-40.02806100,-13.24295838,-26.81556165,-4.49389540,-69.63416115,67.72926766,-7.99701689,-62.46408833,31.71154137,-48.13790821,-35.70628560,0.11650271,93.00517670,32.62908856,33.72664519,78.04276073,84.07935702,-13.92079375,77.67411954,19.57696360,99.24069076,17.94802111,52.56097952,-5.13345640,-16.47254155,10.97189066,60.07701140,-29.07624844,-88.63600458,30.82153321,-4.78868255,6.38123989,48.46827153,66.78688702,29.41468326,12.95980714,96.04132536,-60.88739656,-13.82852550,16.57638865,7.61053964,-81.47663075,52.74787768,12.55572624,93.08908143,-33.34395789,-46.95559162,-92.94964279,-90.96460593,63.33207666,-51.56214705,-86.29818044,37.77716768,16.72948381,-96.86198834,-8.85356558,-52.51028556,-60.46695271,48.71978594,-78.62373412,17.18958893,-23.72272336,15.14160790,56.87341966,-0.83463024,-98.23395768,18.67317296,93.42210874,97.87217559,57.84374865,73.54665712,34.49991605,1.51944401,86.13407405,88.32643516,-86.24953749,-66.22666180,79.62086753,60.47165016,57.61271863,-76.19612136,15.62222448,-61.55213954,-71.42537323,12.83075351,50.59449399,68.08658247,-56.06938684,-19.61599542,-5.30083878,4.77567947,53.01367398,-48.03416539,-6.06235463,-25.13719262,24.36803408,97.54890421,68.90360654,74.42834763,-53.48864749,76.16463059,68.43652959,-88.36188347,-30.79213738,48.27310811,-79.35858728,16.32787638,82.95018770,-81.57655606,-49.74495760,-49.22379725,-68.06981198,33.94784322,63.35845613,-68.97025027,14.24357397,95.36854434,54.50332636,19.80937902,96.93387441,87.29112138,78.76185153,-1.58435614,-1.47857958,23.87620607,-28.22411507,42.29975900,44.24191195,82.52342847,9.65071170,-79.21997198,20.69608882,54.23976088,-52.06307079,-13.01593184,10.84812412,-92.56576389,-4.20506335,-68.25255860,94.24239182,11.38592974,-97.97513613,-73.30627519,73.28179729,-93.95371340,55.07770161,34.47388766,-13.15186394,-22.20457122,51.48796187,-55.12802458,-2.02707092,72.79093917,61.23129546,-48.35908583,-21.14834013,-16.81627195,8.39031459,73.48526941,23.81941116,61.12851086,50.56404969,47.34410593,-74.38125406,13.61941289,-12.27776346,9.35165282,-68.68909890,41.65626304,-29.32426395,54.97905764,-14.47630826,99.38321912,6.74266240,-47.67661521
90.66965342,27.24134327,-3.99583757,64.92612988,-36.49682823,42.85493714,-82.10074421,67.97216551,-92.36076482,-20.44740419,-88.50256824,37.58324575,46.35413950,8.52150509,-94.41178571,-99.76259924,16.60330659,-19.07773690,22.76383059,27.49918011,-38.87012695,-34.14746964,24.80658091,-25.98854005,29.01920347,-87.15787029,-2.28900307,37.76883567,6.87888182,12.03128387,73.85488089,0.14170458,36.00831830,-5.43120582,-94.04382502,-35.18091132,-87.24573976,14.51980135,-84.08185120,-9.21157683,-74.57498513,-82.29056078,-57.36658609,-80.31479071,-3.86727008,-39.42403220,99.02571208,30.16496088,-3.00329507,61.65415702,-80.62425189,-12.97599761,-86.84845660,97.92444593,65.60861013,-78.99398202,-85.08562156,-40.97504333,-59.50328907,-57.82187637,-60.48075120,-78.90834048,-96.63274737,-92.69991875,2.90211555,-82.21577742,15.23824073,46.86143606,79.95744337,14.72055931,-5.68609806,-10.12711780,-60.89694868,60.52852853,-80.85722559,-57.37856978,64.12428618,71.04274173,-37.47447545,25.79385087,-65.09303131,-35.37414255,34.77601288,48.22082761,-73.35807204,67.91941171,71.46713998,74.68960781,-50.54512389,15.57657637,27.78359851,0.55603739,-60.72277023,21.75879588,-81.33595253,-57.38578725,95.16497749,13.82346464,-41.25018858,-86.63349682,90.74359091,4.00594835,-83.67139499,22.76682656,57.06216592,-70.74673143,71.41703944,-7.43505298,35.62294004,94.05957625,37.12404119,-56.50037831,68.80351047,49.58358859,-50.83754653,-49.55771295,-34.47609335,39.40853171,-12.41526615,-76.65063900,3.52516699,80.02532080,-29.33753260,-47.12567451,-18.56103854,44.03050553,98.07700711,43.55417886,-90.86415701,0.03946389,-69.43611487,17.92870559,93.20610816,-32.88801464,22.24252576,-27.17499075,64.95497659,-64.41886290,-75.70485072,23.65083908,41.23912841,1.64687562,-11.05268481,82.80739761,32.00589185,-0.37141277,-36.51358567,-59.01656158,72.16948848,62.43944610,8.65183633,-28.59564291,65.23149534,44.28882173,50.52915233,-11.95939509,-3.52335511,59.67405974,52.99069312,32.99444441,72.08637238,-91.16410784,3.85225884,17.95170736,-91.04382151,33.63592787,-64.98630617,17.76641436,78.39897893,-76.43624892,23.13847921,-25.55638516,91.29778474,35.58582834,64.77784640,13.30458076,43.66872792,42.98148068,-46.29608413,-10.56722177,31.43301683,87.99683601,-72.67293741,-35.59673870,61.10130204,47.95296308,3.18587040,81.36800338,-7.84484639,-49.60224469,18.14389570,11.52842430,81.39596112,-78.61775188,6.80045369,65.17299040,73.22949263,36.51661174,1.95477507,10.64525455
90.67064991,27.24211253,-3.99464275,64.92627510,-36.49724589,42.85638574,-82.10019948,67.97341340,-92.36356110,-20.44913333,-95.96893003,52.88825831,49.23210830,21.04646391,79.72630870,20.99574740,72.86986337,66.11164831,-39.85609788,77.32930099,63.08996446,-19.71064984,66.38182026,3.26126062,89.49022626,-97.16083213,-23.62539137,37.86780949,-57.13062930,-97.21022637,88.21231265,27.67314979,63.81946357,-38.84799543,38.45215182,-16.23681098,-35.13791401,-38.68027752,-76.81414574,62.01095863,-71.00220068,89.23464662,36.50446992,-92.84058744,-48.94579670,21.13136836,-25.49654542,-45.95735462,-54.88815495,4.01763545,-67.80288907,-11.33615530,53.71090203,1.98479813,89.90959206,37.30352632,-41.26230522,56.78413908,-98.02091718,37.67957433,94.18839695,-14.35823908,-9.40275297,-14.94536265,-87.89200799,-44.69123009,4.62018154,-88.36417199,-24.65042955,42.13828070,4.63716082,88.43703035,53.70540869,-94.75682467,76.21694607,-60.77785940,-6.38764199,50.91760851,-45.11932924,-30.80275679,-81.73070553,8.34728804,75.02331474,-59.75525220,66.24812939,-60.27594828,16.93856700,-10.45228015,34.96293418,5.84584171,65.06355184,-93.32127578,75.37976162,24.30232798,99.91356618,21.90564638,-41.35996464,25.56932009,-15.02288548,33.18335694,-98.32465340,2.51779458,-9.27862749,-11.11558420,-24.19471045,-16.19041298,-89.43934083,-56.62297721,-90.92420722,-66.05691941,-35.60468826,-82.03196541,92.08111890,76.61592768,-55.86605749,-73.09875727,-87.34897359,-7.61829048,-44.57050900,-53.75938594,-19.81192528,-31.66274080,96.68452734,-1.94102277,-66.89735598,58.18963180,-78.29670704,86.51753860,95.94746879,-4.84011026,35.85851950,-52.45006247,6.23621421,-54.17153985,-11.95785296,2.52002896,39.52516552,-84.41766989,63.03069685,-65.86595146,12.83086106,-45.34471752,68.29484769,-32.00988879,82.37968696,40.94975036,-98.26631238,-8.13231370,-13.08864892,-69.17621944,53.66378626,-74.26184055,-15.74067620,-18.20273860,92.86381754,65.29691426,-22.86954323,-36.15318400,-43.01484828,-12.21584268,-36.50582317,40.49883166,10.37377279,-76.65092648,63.79006721,93.04025999,12.91940284,72.46250836,48.40266732,69.56214704,-30.44706902,-64.20677094,-3.86562101,36.38768446,23.87300993,57.91418412,18.35232732,-35.76303047,-70.48564938,-2.30388415,47.62238504,58.46853812,-21.38155695,-70.70196547,10.18204437,52.63419549,-9.99285465,86.57990862,42.40533162,-43.16825387,36.30638598,-78.09713093,-84.60142050,-48.24656133,33.26409438,1.56274536,84.73514129,18.92282284,51.46861427,-60.88442573
90.67057445,27.24097731,-3.99673180,64.92674546,-36.49587249,42.85518246,-82.10156320,67.97274895,-92.36282936,-20.44910372,39.33193564,-33.94217367,-31.58391638,23.83442799,72.11526417,-88.66473845,96.50447977,-39.74983807,67.24644400,-81.99419098,-96.93958401,-39.91307803,-88.32380858,-98.77406049,41.53664064,-51.47762706,59.89447699,35.88837890,-22.06892758,35.76018947,-35.02479922,-19.90895933,5.99053528,28.29304303,93.95853684,-34.96512280,-15.18571039,55.73786440,-92.80162401,68.18312057,-89.49316082,77.84123835,-36.93813595,-72.25858852,5.03210120,-64.52470116,30.94526089,-13.19512996,-61.03193669,73.66014463,-90.85798683,-15.76264696,22.84390651,-65.19409733,80.40568430,56.76443196,50.53392680,-47.97640474,61.38442708,24.26489458,11.85467737,76.47883578,91.52437294,-93.66227317,-71.40965733,-54.94104409,97.49032434,-16.06667599,-76.78533755,75.24252595,-14.49728953,-80.98708745,9.12735084,99.97930567,-17.95099090,41.22460849,-71.12225065,-38.63061891,-63.63932360,-19.38225220,-46.88206041,27.09052422,-71.18320658,-27.86791296,79.78193510,50.83678749,61.26478506,-95.97162724,39.74481623,59.77141834,38.47061209,62.26162408,2.32070469,56.80552619,11.86621054,8.80711443,22.52429390,-31.21665549,27.80958364,-49.45242283,-9.25000061,82.23269361,94.57446760,67.77616934,20.24832868,40.21201831,-24.66642221,-18.11977524,-48.79809264,-85.57266833,-23.68770780,50.49051060,36.31980851,-51.34578796,46.39077015,6.69402680,-93.26100512,-83.45564917,12.94567983,-9.81778562,-81.98888312,45.57853701,-42.89750363,-37.53229730,-57.14541642,-44.56381557,59.89829676,-35.22541879,-55.87619747,-2.31505533,-50.37343618,-28.76066422,73.28046847,85.33827572,73.98237229,0.98484493,-62.95869539,-19.90044030,21.77926858,-86.00249697,29.41206288,-63.41486945,-4.12417566,-19.86268206,35.02006004,56.29397088,14.62921276,6.10025540,-50.53948360,35.24262808,-35.29651729,37.84921891,88.14310336,-89.12701324,61.57798849,15.25662918,57.27686585,52.66423046,-47.77898823,27.21407222,27.48181071,13.26733064,50.11837961,24.43813431,49.28797767,-79.64561118,-11.96453695,25.13838062,-52.46639814,78.58368330,60.05914762,-28.44731149,-73.37812351,-60.00280190,2.94830319,88.29638619,-98.03406182,2.60241934,52.93568367,-7.30855912,20.09262727,85.91140875,11.53760222,49.26006724,-20.51869383,77.53899188,72.57945571,72.39503324,30.14319911,33.49704933,-17.14081478,15.40542317,-79.22602238,84.11849658,86.70705003,-23.72185456,-32.74001619,66.58747318,8.46875760,79.79013737
